pair_id	Sentence_A	Sentence_B	relation	order	additional_dimension	origin	A_cause_B	B_cause_A	A_precede_B	B_precede_A	answers	majority_vote	average_vote	quest_label	connective	connected_sent	conn_in_list	pair_ID	accept_answers	accept_st_dev	accept_average_vote	prompt	generated_answer_outlines	generated_answer_greedy	answer_greedy_cleaned
570	The grass was wet.	The dog was running in the meadow.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO']	no	-0.8	AB_cause	other	The grass was wet, so the dog was running in the meadow.	so	1334	['6', '1', '5', '1', '3', '4', '1', '1', '3', '1', '5', '5', '3', '6', '2']	1.8571184369578824	3.1333333333333333	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, after, so, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: The grass was wet, so the dog was running in the meadow.
Rating: "	4	"2
Explanation: The"	2
100	Mark lost his wallet.	Mark does not have money to pay the bill.	causality	B follows A	none	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES']	yes	0.8	AB_cause	thus	Mark lost his wallet, so Mark does not have money to pay the bill.	so	3653	['10', '8', '10', '10', '6', '10', '10', '10', '9', '10', '10', '9', '9', '10', '10']	1.083205120618128	9.4	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, then, so, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Mark lost his wallet, so Mark does not have money to pay the bill.
Rating: "	7	"7

Sentence: Mark"	7
507	The sea sparkled under the midday sun.	The seagull flew in the sky.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES']	no	-0.8	AB_temp	other	The sea sparkled under the midday sun, then the seagull flew in the sky.	then	4767	['8', '8', '7', '6', '6', '7', '10', '10', '2', '1', '6', '1', '9', '4', '2']	3.015515434106305	5.8	"Evaluate the acceptability of sentences that describe two events linked by connectives: after, so, then, because.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: The sea sparkled under the midday sun, then the seagull flew in the sky.
Rating: "	9	"8

Explanation: The"	8
289	Kevin entered the movie theater.	Kevin found a seat.	temporal	B follows A	none	Descript	False	False	True	False	['YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO', 'NO']	no	-0.4	BA_cause	then	Kevin entered the movie theater, because Kevin found a seat.	because	4453	['9', '3', '7', '1', '2', '1', '1', '1', '1', '5', '2', '1', '2', '1', '2']	2.388863048955856	2.6	"Evaluate the acceptability of sentences that describe two events linked by connectives: then, so, after, because.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Kevin entered the movie theater, because Kevin found a seat.
Rating: "	4	"8

Sentence: Kevin"	8
159	Jake's clothes got dirty.	Jake put his clothes in the washing machine.	causality	B follows A	none	big_bench	True	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	thus	Jake's clothes got dirty, because Jake put his clothes in the washing machine.	because	261	['1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '3']	0.5734883511361751	1.2666666666666666	"Evaluate the acceptability of sentences that describe two events linked by connectives: after, because, so, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Jake's clothes got dirty, because Jake put his clothes in the washing machine.
Rating: "	6	"2

Sentence: Jake"	2
71	Sherry is going to Shanghai by train.	Sherry is waiting for the train to Shanghai.	causality	B follows A	none	e-care	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'NO', 'NO', 'YES', 'NO', 'YES', 'YES']	yes	0.4	BA_cause	thus	Sherry is going to shanghai by train, because Sherry is waiting for the train to shanghai.	because	467	['9', '4', '1', '9', '5', '8', '8', '8', '1', '10', '4', '1', '2', '10', '2']	3.403266404826725	5.466666666666667	"Evaluate the acceptability of sentences that describe two events linked by connectives: after, so, because, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Sherry is going to shanghai by train, because Sherry is waiting for the train to shanghai.
Rating: "	1	"8

Explanation: The"	8
43	Kate has decided to have an abortion.	Kate got pregnant but does not feel ready to have a baby.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES']	yes	0.8	BA_temp	because	Kate has decided to have an abortion, after Kate got pregnant but does not feel ready to have a baby.	after	3178	['9', '10', '10', '10', '6', '10', '10', '10', '10', '10', '3', '10', '7', '1', '1']	3.3105890714493698	7.8	"Evaluate the acceptability of sentences that describe two events linked by connectives: so, because, then, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Kate has decided to have an abortion, after Kate got pregnant but does not feel ready to have a baby.
Rating: "	6	"5

Explanation: The"	5
211	The moon rises.	The sun sets.	temporal	A follows B	none	origin	False	False	False	True	['NO', 'YES', 'YES', 'NO', 'YES', 'NO', 'NO', 'YES', 'YES', 'NO']	inconclusive	0.0	BA_cause	after	The moon rises, because the sun sets.	because	1080	['10', '9', '10', '9', '9', '2', '1', '4', '10', '10', '3', '10', '2', '10', '10']	3.511251755270317	7.266666666666667	"Evaluate the acceptability of sentences that describe two events linked by connectives: after, because, then, so.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: The moon rises, because the sun sets.
Rating: "	9	"8

Explanation: The"	8
522	Bob wrote an email.	Katy read a book.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	other	Bob wrote an email, then Katy read a book.	then	1700	['9', '1', '9', '9', '8', '7', '1', '10', '7', '1', '2', '6', '7', '5', '1']	3.30386978489703	5.533333333333333	"Evaluate the acceptability of sentences that describe two events linked by connectives: after, then, because, so.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Bob wrote an email, then Katy read a book.
Rating: "	7	"5

Sentence: Bob"	5
250	Zoe left the house.	Zoe went to the train station.	temporal	B follows A	none	Descript	False	False	True	False	['YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	AB_temp	then	Zoe left the house, then Zoe went to the train station.	then	1888	['10', '10', '10', '10', '9', '10', '10', '10', '9', '7', '9', '10', '8', '10', '10']	0.8844332774281066	9.466666666666669	"Evaluate the acceptability of sentences that describe two events linked by connectives: so, then, after, because.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Zoe left the house, then Zoe went to the train station.
Rating: "	4	"8

Sentence: Zoe"	8
146	Someone called the ambulance.	The man had a heart attack.	causality	A follows B	none	origin	False	True	False	True	['NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	AB_temp	because	Someone called the ambulance, then the man had a heart attack.	then	1130	['2', '1', '6', '2', '3', '3', '1', '1', '3', '5', '3', '1', '4', '1', '1']	1.5434449203720302	2.466666666666667	"Evaluate the acceptability of sentences that describe two events linked by connectives: so, after, then, because.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Someone called the ambulance, then the man had a heart attack.
Rating: "	5	"2

Sentence: The"	2
451	Martin decided to buy a new car.	Martin went out with Federica.	no_rel	none	none	origin	False	False	False	False	['NO', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.6	BA_cause	other	Martin decided to buy a new car, because Martin went out with Federica.	because	1020	['6', '1', '8', '2', '2', '6', '7', '7', '1', '1', '3', '7', '3', '1', '10']	2.958978802822953	4.333333333333333	"Evaluate the acceptability of sentences that describe two events linked by connectives: then, so, after, because.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Martin decided to buy a new car, because Martin went out with Federica.
Rating: "	1	"2

Sentence: Martin"	2
122	The child spit the coffee out.	The coffee was bitter.	causality	A follows B	none	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	because	The child spit the coffee out, after the coffee was bitter.	after	913	['9', '9', '9', '10', '4', '7', '10', '6', '8', '10', '3', '2', '1', '3', '10']	3.172100600898752	6.733333333333333	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, so, after, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: The child spit the coffee out, after the coffee was bitter.
Rating: "	4	"8

Sentence: The"	8
500	Mark attended a prestigious college.	There was a high number of students in the classroom.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'YES', 'NO']	no	-0.4	AB_temp	other	Mark attended a prestigious college, then there was a high number of students in the classroom.	then	3274	['6', '1', '3', '3', '5', '2', '1', '1', '1', '1', '3', '1', '2', '1', '1']	1.5434449203720302	2.1333333333333333	"Evaluate the acceptability of sentences that describe two events linked by connectives: so, because, then, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Mark attended a prestigious college, then there was a high number of students in the classroom.
Rating: "	6	"2
Explanation: The"	2
227	Clark checked if the book was available in the catalog.	Clark used his laptop to find the book's location.	temporal	A follows B	none	Descript	False	False	False	True	['YES', 'NO', 'YES', 'NO', 'NO', 'YES', 'YES', 'NO', 'NO', 'YES']	inconclusive	0.0	BA_cause	after	Clark checked if the book was available in the catalog, because Clark used his laptop to find the book's location.	because	1	['5', '1', '1', '2', '3', '1', '10', '3', '1', '10', '6', '7', '2', '8', '2']	3.18049611783375	4.133333333333334	"Evaluate the acceptability of sentences that describe two events linked by connectives: after, because, then, so.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Clark checked if the book was available in the catalog, because Clark used his laptop to find the book's location.
Rating: "	6	"7

Explanation: The"	7
519	Ted had a hangover.	Lucia drank a glass of water.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_temp	other	Ted had a hangover, after Lucia drank a glass of water.	after	3342	['1', '1', '1', '1', '3', '2', '1', '1', '1', '1', '2', '1', '3', '1', '1']	0.7118052168020874	1.4	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, then, so, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Ted had a hangover, after Lucia drank a glass of water.
Rating: "	7	"2

Explanation: The"	2
82	There was a loud noise.	The boy woke up.	causality	B follows A	none	origin	True	False	True	False	['YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.6	BA_temp	thus	There was a loud noise, after the boy woke up.	after	3873	['2', '8', '10', '2', '5', '5', '10', '10', '7', '10', '2', '1', '8', '1', '1']	3.593821859184948	5.466666666666667	"Evaluate the acceptability of sentences that describe two events linked by connectives: after, because, so, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: There was a loud noise, after the boy woke up.
Rating: "	7	"3
Explanation: The"	3
348	Simona took the wet clothes out of the washing machine.	Simona turned off the washing machine.	temporal	A follows B	none	origin	False	False	False	True	['YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'YES', 'YES', 'NO']	no	-0.2	AB_temp	after	Simona took the wet clothes out of the washing machine, then Simona turned off the washing machine.	then	3060	['9', '9', '10', '7', '8', '8', '10', '10', '10', '10', '8', '8', '9', '10', '10']	0.997775303139718	9.066666666666666	"Evaluate the acceptability of sentences that describe two events linked by connectives: then, because, so, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Simona took the wet clothes out of the washing machine, then Simona turned off the washing machine.
Rating: "	7	"8

Explanation: The"	8
